15,45
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
3,3
0,0
0,0
2,2
0,0
1,0
1,1
0,0
1,1
0,0
0,0
0,0
0,0
1,1
0,0
0,0
1,1
0,0
1,1
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
3,3
0,0
1,1
0,0
1,1
1,1
2,2
0,0
2,2
0,0
7,5
0,0
0,0
1,1
0,0
0,0
1,1
0,0
0,0
1,1
1,1
1,1
0,0
0,0
0,0
1,1
0,0
5,4
0,0
6,5
3,1
1,0
2,2
0,0
0,0
1,1
1,1
4,4
1,1
0,0
2,2
0,0
6,6
6,5
3,3
1,1
0,0
0,0
0,0
0,0
0,0
0,0
2,2
1,1
1,1
2,2
7,1
0,0
1,1
0,0
1,1
1,1
0,0
1,1
0,0
3,3
